source;original_uid;osm_id;purpose;name;operator_name;address;type;park_and_ride_type;lat;lon;capacity;max_stay;has_lighting;opening_hours;description;public_url;photo_url
APCOA;4064;;CAR;Dresden, Schiller Galerie;;Hüblerstrasse 8, 01309 Dresden;UNDERGROUND;;51.051835;13.803221;8;;;24/7;;https://www.apcoa.de/parken/Dresden/SchiLLer-GaLerie;
APCOA;4063;;CAR;Dresden, Haus am Zwinger;;Kleine Brüdergasse 3, 01067 Dresden;UNDERGROUND;;51.051493;13.735899;6;;;24/7;;https://www.apcoa.de/parken/Dresden/Haus-am-Zwinger;
APCOA;4061;;CAR;Dresden, Hotel Taschenbergpalais Kempinski;;Kleine Brüdergasse 3, 01067 Dresden;UNDERGROUND;;51.051736;13.735256;5;;;24/7;;https://www.apcoa.de/parken/Dresden/HoteL-TaschenbergpaLais-Kempinski;
Verband Region Stuttgart;4031;;CAR;Leonberg Parkhaus;Stadtwerke Leonberg;;CAR_PARK;;48.798783;9.003149;2;;;;;;
Stadt Ellwangen;40;;CAR;Sulzgasse;Stadt Ellwangen;Sulzgasse 1, 73479 Ellwangen;OFF_STREET_PARKING_GROUND;;48.960137;10.131127;1;5400;WAHR;;werktags ab 17 Uhr bis 9 Uhr unbegrenzt, und samstags ab 12 Uhr unbegrenzt, sonntags unbegrenzt;;
Stadt Neckarsulm;4;;CAR;AQUAtoll P1;;Wilfenseeweg, 74172 Neckarsulm;OFF_STREET_PARKING_GROUND;;49.190045;9.244872;4;;;24/7;;;
Stadt Pforzheim;4;;CAR;Schlössle Galerie;;Schlössle Galerie, Westliche Karl-Friedrich-Straße 80, 75175 Pforzheim,  Einfahrt Goethestraße;CAR_PARK;;48.892783;8.695917;8;;;;www.q-park.de;;
Stadt Ellwangen;4;;CAR;P4 Priestertörle;Stadt Ellwangen;Sebastiansgraben 14, 73479 Ellwangen;OFF_STREET_PARKING_GROUND;;48.962715;10.133375;2;5400;WAHR;;werktags ab 17 Uhr bis 9 Uhr unbegrenzt, und samstags ab 12 Uhr unbegrenzt, sonntags unbegrenzt;https://www.ellwangen-tourismus.de/gaeste/gaesteservice-kontakt/anreise-parken/parken;
Parkraumgesellschaft Baden-Württemberg;397;;CAR;Parkplatz Bissierstraße;Parkraumgesellschaft Baden-Württemberg mbH;Bissierstraße, 79114 Freiburg;ON_STREET;;48.001671;7.82195;7;;;;;;
Stadt Neckarsulm;39;;CAR;Hezenberghalle;;Hezenbergstraße, 74172 Neckarsulm;OFF_STREET_PARKING_GROUND;;49.20082;9.229384;1;;;24/7;;;
Stadt Ellwangen;39;;CAR;Badgasse;Stadt Ellwangen;Badgasse 7, 73479 Ellwangen;OFF_STREET_PARKING_GROUND;;48.960366;10.131744;1;5400;WAHR;;werktags ab 17 Uhr bis 9 Uhr unbegrenzt, und samstags ab 12 Uhr unbegrenzt, sonntags unbegrenzt;;
APCOA;38;;CAR;Berlin, Prager Passage;;Prager Platz 1-3, 10779 Berlin;UNDERGROUND;;52.493185;13.332262;10;;;"Mo-Fr 06:00-22:00; Sa 06:00-22:00; Su 06:00-22:00";;https://www.apcoa.de/parken/BerLin/Prager-Passage;https://apcoatx.blob.core.windows.net/mdm/e5239471-4416-4a0b-b83c-dc827b0aba0e
APCOA;3798;;CAR;Leipzig, Petersbogen;;Lotterstraße 1, 04109 Leipzig;UNDERGROUND;;51.336699;12.372291;12;;;24/7;;https://www.apcoa.de/parken/Leipzig/Petersbogen;https://apcoatx.blob.core.windows.net/mdm/a5194574-b3a7-4929-9a76-f3c4439ecc65
APCOA;3797;;CAR;Leipzig, Burgplatz;;Petersstraße 36-44, 04109 Leipzig;UNDERGROUND;;51.336665;12.372178;2;;;24/7;;https://www.apcoa.de/parken/Leipzig/BurgpLatz;https://apcoatx.blob.core.windows.net/mdm/74197fe8-a3be-48fd-a77e-18bf932523f4
Verband Region Stuttgart;370;;CAR;Parkgarage campus.guest;Parkraumgesellschaft Baden-Württemberg mbH;Universitätsstraße 28-34, 70569 Stuttgart;UNDERGROUND;;48.745988;9.109418;1;;;;;;
Parkraumgesellschaft Baden-Württemberg;366;;CAR;Parkplatz campus.guest;Parkraumgesellschaft Baden-Württemberg mbH;Universitätsstraße 28-34, 70569 Stuttgart;ON_STREET;;48.745199;9.107786;1;;;;;;
APCOA;3564;;CAR;Chemnitz, Galerie Roter Turm;;Neumarkt 2, 09111 Chemnitz;UNDERGROUND;;50.835343;12.919807;16;;;24/7;;https://www.apcoa.de/parken/Chemnitz/GaLerie-Roter-Turm;
Stadt Ellwangen;33;;CAR;Klopfergasse;Stadt Ellwangen;Klopfergasse 5, 73479 Ellwangen;OFF_STREET_PARKING_GROUND;;48.960511;10.133665;1;;WAHR;;;;
Verband Region Stuttgart;323;;CAR;P+R Parkhaus Österfeld;Parkraumgesellschaft Baden-Württemberg mbH;Zusestraße 30, 70563 Stuttgart;CAR_PARK;;48.737129;9.113272;13;;;;;;
Stadt Pforzheim;3;;CAR;Parkhotel Pforzheim Tiefgarage;;Parkhotel Pforzheim Tiefgarage, Deimlingstraße 32-36, 75175 Pforzheim;UNDERGROUND;;48.888832;8.703208;2;;;24/7;www.parkhotel-pforzheim.de;;
APCOA;2841;;CAR;Hanover, Henriettenstift;;Schwemannstr. 13, 30559 Hanover;OFF_STREET_PARKING_GROUND;;52.362217;9.828959;3;;;24/7;;https://www.apcoa.de/parken/Hannover/Henriettenstift;https://apcoatx.blob.core.windows.net/mdm/8fb8b0ca-dc8b-456b-95f6-01d146071513
APCOA;276;;CAR;Berlin, Schloßstraße - Düppelstraße;;Dünther Straße, 12163 Berlin;CAR_PARK;;52.461152;13.324967;4;;;"Mo-Fr 07:00-23:00; Sa 07:00-23:00";;https://www.apcoa.de/parken/BerLin/SchLossstrasse-DueppeLstrasse;
Stadt Neckarsulm;27;;CAR;Amorbacher Straße /Lautenbacher Straße;;Amorbacher Straße, 74172 Neckarsulm;OFF_STREET_PARKING_GROUND;;49.210012;9.249823;3;;;24/7;;;
Stadt Ellwangen;27;;CAR;Obere Straße;Stadt Ellwangen;Obere Straße 11, 73479 Ellwangen;OFF_STREET_PARKING_GROUND;;48.961293;10.134861;1;;WAHR;;;;
APCOA;2607;;CAR;Bremen, Am Wall;;Am Wandrahm 54, 28195 Bremen;CAR_PARK;;53.081441;8.804726;3;;;24/7;;https://www.apcoa.de/parken/Bremen/Am-WaLL;
Stadt Ellwangen;26;;CAR;Freigasse;Stadt Ellwangen;Freigasse 9, 73479 Ellwangen;OFF_STREET_PARKING_GROUND;;48.959919;10.1358;2;;WAHR;;;;
Parkraumgesellschaft Baden-Württemberg;257;;CAR;Parkgarage Kernerplatz 9+10;Parkraumgesellschaft Baden-Württemberg mbH;Kernerplatz 9 + 10, 70182 Stuttgart;UNDERGROUND;;48.784648;9.189267;1;;;;;;
APCOA;250;;CAR;Berlin, Mall of Berlin Ebene B;;Leipziger Platz 12, 10117 Berlin;UNDERGROUND;;52.510986;13.381672;5;;;24/7;;https://www.apcoa.de/parken/BerLin/MaLL-of-BerLin-Ebene-B;https://apcoatx.blob.core.windows.net/mdm/92764233-02d1-4620-adea-953eb8599b34
Verband Region Stuttgart;249;;CAR;Parkgarage Neckartor ;Parkraumgesellschaft Baden-Württemberg mbH;Hauffstraße 5, 70190 Stuttgart;UNDERGROUND;;48.786835;9.1907;2;;;;;;
Verband Region Stuttgart;247;;CAR;Parkgarage Tivoli;Parkraumgesellschaft Baden-Württemberg mbH;Seidenstraße 23, 70174 Stuttgart;UNDERGROUND;;48.77992;9.166216;6;;;;;;
Verband Region Stuttgart;246;;CAR;Parkgarage Haus der Geschichte;Parkraumgesellschaft Baden-Württemberg mbH;Konrad-Adenauer-Straße 16, 70173 Stuttgart;UNDERGROUND;;48.778566;9.185417;2;;;;;;
Verband Region Stuttgart;245;;CAR;Parkgarage Staatsgalerie;Parkraumgesellschaft Baden-Württemberg mbH;Konrad-Adenauer-Straße 32, 70173 Stuttgart;UNDERGROUND;;48.78037;9.186418;4;;;;;;
Verband Region Stuttgart;244;;CAR;Parkgarage Landesbibliothek;Parkraumgesellschaft Baden-Württemberg mbH;Konrad-Adenauer-Straße 10, 70173 Stuttgart;UNDERGROUND;;48.777215;9.184316;4;;;;;;
Verband Region Stuttgart;243;;CAR;Parkgarage Landtag;Parkraumgesellschaft Baden-Württemberg mbH;Konrad-Adenauer-Straße 3, 70173 Stuttgart;UNDERGROUND;;48.778922;9.184626;12;;;;;;
Verband Region Stuttgart;233;;CAR;Parkhaus Hofdiener;Parkraumgesellschaft Baden-Württemberg mbH;Schellingstraße 25 B, 70174 Stuttgart;CAR_PARK;;48.780042;9.172803;7;;;;;;
APCOA;2323;;CAR;Oldenburg, Theatergarage;;Burgstraße 6-10, 26122 Oldenburg;UNDERGROUND;;53.139585;8.210191;1;;;24/7;;https://www.apcoa.de/parken/OLdenburg/Theatergarage;
Stadt Ellwangen;23;;CAR;Bahnhofstraße (Bahnhof / Parkplatz);Stadt Ellwangen;Bahnhofstraße 7, 73479 Ellwangen;OFF_STREET_PARKING_GROUND;;48.964684;10.129974;3;;WAHR;;PKW Parkplätze nur bei Vorlage eines Bahntickets mtl. / jährl. buchbar;;
APCOA;2177;;CAR;Flensburg, City Süderhofenden;;Süderhofenden 4-6, 24937 Flensburg;CAR_PARK;;54.786282;9.436861;5;;;24/7;;https://www.apcoa.de/parken/FLensburg/City-Suederhofenden;
APCOA;2129;;CAR;Elmshorn, Neuer Markt;;Flamweg 1, 25335 Elmshorn;CAR_PARK;;53.752274;9.651162;5;;;"Mo-Fr 06:00-22:00; Sa 06:00-22:00; Su 06:00-22:00";;https://www.apcoa.de/parken/ELmshorn/neuer-Markt;https://apcoatx.blob.core.windows.net/mdm/5144682a-0fe8-419c-847f-54b696f8bcd0
Stadt Ellwangen;21;;CAR;Karlstraße Ärztehaus, VR;Stadt Ellwangen;Karlstraße 2, 73479 Ellwangen;OFF_STREET_PARKING_GROUND;;48.964176;10.130773;1;7200;WAHR;;werktags ab 17 Uhr bis 9 Uhr unbegrenzt, und samstags ab 12 Uhr unbegrenzt, sonntags unbegrenzt;;
Stadt Reutlingen;2092;;CAR;Goldberg Vaihinger Str. Ost;-;;;;48.696118;9.019453;2;;;;;;
Verband Region Stuttgart;2033;;CAR;Waiblingen Ameisenbühl;Parkierungsgesellschaft Waiblingen;;;;48.826418;9.299375;3;;;;;;
Verband Region Stuttgart;2008;;CAR;Korntal Bahnhofplatz;-;;;;48.826799;9.121313;1;;;;;;
Stadt Pforzheim;20;;CAR;Parkhaus Goldene Pforte;;Parkhaus Goldene Pforte, Zähringerallee 1, 75177 Pforzheim;UNDERGROUND;;48.895082;8.703813;10;;;24/7;;;
Stadt Neckarsulm;2;;CAR;Sportanlagen Pichterich;;Pichterichstraße, 74172 Neckarsulm;OFF_STREET_PARKING_GROUND;;49.187091;9.23797;2;;;24/7;;;
Stadt Ellwangen;2;;CAR;P2 Parkpalette Innenstadt;Stadt Ellwangen;Schöner Graben 9, 73479 Ellwangen;CAR_PARK;;48.960353;10.135006;4;28800;WAHR;;werktags ab 17 Uhr bis 9 Uhr unbegrenzt, und samstags, sonntags unbegrenzt;https://www.ellwangen-tourismus.de/gaeste/gaesteservice-kontakt/anreise-parken/parken;
Stadt Pforzheim;19;;CAR;Kino Pforzheim;;Kino Pforzheim, Zerrennerstraße 33, 75172 Pforzheim;UNDERGROUND;;48.89067;8.696137;4;;;24/7;www.apcoa.de/parken/pforzheim/kino-pforzheim-zerrennerstrasse/;;
APCOA;1876;;CAR;Norderstedt, De-Gasperi-Passage;;Europaallee 6, 22850 Norderstedt;OFF_STREET_PARKING_GROUND;;53.683151;9.986365;8;;;"Mo-Fr 08:00-22:00; Sa 08:00-22:00; Su 08:00-22:00";;https://www.apcoa.de/parken/norderstedt/De-Gasperi-Passage;
Stadt Ellwangen;18;;CAR;Am Stelzenbach;Stadt Ellwangen;Am Stelzenbach 5, 73479 Ellwangen;OFF_STREET_PARKING_GROUND;;48.963596;10.133514;2;7200;WAHR;;werktags ab 17 Uhr bis 9 Uhr unbegrenzt, und samstags ab 12 Uhr unbegrenzt, sonntags unbegrenzt;;
APCOA;17860;;CAR;Köln, Neue Mitte Porz;;Friedrich-Ebert-Platz 16, 51143 Cologne;UNDERGROUND;;50.88485;7.056071;2;;;24/7;;https://www.apcoa.de/parken/KoeLn/neue-Mitte-Porz;
APCOA;17856;;CAR;Hanover, Podbi Park;;Lister Straße 15-17, 30163 Hanover;UNDERGROUND;;52.390909;9.751182;3;;;24/7;;https://www.apcoa.de/parken/Hannover/Podbi-Park;
APCOA;17770;;CAR;Weil am Rhein, Dreiländergalerie;;Europaplatz 1, 79576 Weil am Rhein;UNDERGROUND;;47.593878;7.609082;17;;;24/7;;https://www.apcoa.de/parken/WeiL-am-Rhein/DreiLaendergaLerie;
APCOA;17493;;CAR;Hamburg, Othmarschen Park;;Jürgen-Töpfer-Str. 1, 22605 Hamburg;CAR_PARK;;53.558229;9.90101;28;;;24/7;;https://www.apcoa.de/parken/Hamburg/Othmarschen-Park;https://apcoatx.blob.core.windows.net/mdm/2d77d107-bf3a-4948-87ea-8bdd9ea56801
APCOA;171;;CAR;Berlin, Augsburger Straße;;Passauer Str. 10-11a, 10789 Berlin;CAR_PARK;;52.500518;13.339347;3;;;"Mo-Fr 06:00-22:00; Sa 06:00-22:00";;https://www.apcoa.de/parken/BerLin/Augsburger-Strasse;
APCOA;16973;;CAR;Bruchköbel, Stadthaus Bruchköbel;;Hauptstraße 32, 63486 Bruchköbel;UNDERGROUND;;50.178433;8.918355;5;;;"Mo-Fr 06:00-23:00; Sa 06:00-23:00; Su 06:00-23:00";;https://www.apcoa.de/parken/BruchkoebeL/Stadthaus-BruchkoebeL;https://apcoatx.blob.core.windows.net/mdm/0707a0df-caa2-48e8-93d6-313377d7d1bf
APCOA;16929;;CAR;Dresden, WÖHRL/Florentinum;;Sankt Petersburger Str. 20, 01069 Dresden;UNDERGROUND;;51.044475;13.737973;6;;;"Mo-Fr 07:00-02:30; Sa 07:00-02:30; Su 07:00-02:30";;https://www.apcoa.de/parken/Dresden/WoeHRLFLorentinum;
APCOA;16913;;CAR;Düsseldorf, Hotel-Trio am Hauptbahnhof;;Harkortstraße 14a, 40210 Dusseldorf;CAR_PARK;;51.218379;6.790294;6;;;24/7;;https://www.apcoa.de/parken/DuesseLdorf/HoteL-Trio-am-Hauptbahnhof;
APCOA;1635;;CAR;Winsen (Luhe), Am Bahnhof;;An der Kleinbahn 4, 21423 Winsen (Luhe);CAR_PARK;;53.3541;10.2083;7;;;24/7;;https://www.apcoa.de/parken/Winsen-(Luhe)/am-Bahnhof;https://apcoatx.blob.core.windows.net/mdm/030eb0d6-3329-47dc-9e5d-36284f7de55d
APCOA;15675;;CAR;Frankfurt, Universitätsklinikum PH Innengelände;;Theodor-Stern-Kai 7, 60590 Frankfurt;CAR_PARK;;50.094758;8.659203;14;;;24/7;;https://www.apcoa.de/parken/Frankfurt/UniversitaetskLinikum-PH-InnengeLaende;
APCOA;1560;;CAR;Lübeck, Linden Arcaden;;Konrad-Adenauer-Straße 2, 23558 Lübeck;UNDERGROUND;;53.867016;10.673198;13;;;"Mo-Fr 04:30-23:00; Sa 08:00-21:00; Su 08:00-21:00";;https://www.apcoa.de/parken/Luebeck/Linden-Arcaden;https://apcoatx.blob.core.windows.net/mdm/fc44f33f-d70f-44f1-8418-ab1640fc39dc
APCOA;15067;;CAR;Braunschweig, S1 Holwedestraße;;Freisestraße 13, 38118 Brunswick;OFF_STREET_PARKING_GROUND;;52.267033;10.508398;2;;;24/7;;https://www.apcoa.de/parken/Braunschweig/S1-HoLwedestrasse;https://apcoatx.blob.core.windows.net/mdm/0e427797-9304-4720-b97c-4d360e3c56b8
APCOA;15064;;CAR;Braunschweig, Fichtengrund;;Fichtengrund 2, 38126 Brunswick;CAR_PARK;;52.236735;10.549049;51;;;24/7;;https://www.apcoa.de/parken/Braunschweig/Fichtengrund;https://apcoatx.blob.core.windows.net/mdm/fcf0847f-4bf8-48e3-9c2a-97133e028066
APCOA;15063;;CAR;Braunschweig, S3 Celler Straße;;Celler Straße 90, 38114 Brunswick;OFF_STREET_PARKING_GROUND;;52.275031;10.504818;2;;;24/7;;https://www.apcoa.de/parken/Braunschweig/S3-CeLLer-Strasse;https://apcoatx.blob.core.windows.net/mdm/ebeb3dfc-0f33-4478-831f-1e8c055787b6
APCOA;15054;;CAR;Braunschweig, Eves;;Hermann-Blenk-Straße 21 A, 38108 Brunswick;CAR_PARK;;52.314046;10.550494;2;;;24/7;;https://www.apcoa.de/parken/Braunschweig/Eves;https://apcoatx.blob.core.windows.net/mdm/be436054-f64a-4018-be62-b69731a39e32
APCOA;14994;;CAR;Troisdorf, City Center Troisdorf;;Annonisweg 20, 53840 Troisdorf;CAR_PARK;;50.816737;7.157117;2;;;"Mo-Fr 07:45-21:30; Sa 07:45-21:30";;https://www.apcoa.de/parken/Troisdorf/City-Center-Troisdorf;
APCOA;1495;;CAR;Hamburg, Marktplatz-Galerie Bramfeld;;Bramfelder Chaussee 230 ( Ein- und Ausfahrt über Herthastraße ), 22177 Hamburg;CAR_PARK;;53.611943;10.076934;4;;;"Mo-Fr 07:00-22:00; Sa 07:00-22:00";;https://www.apcoa.de/parken/Hamburg/MarktpLatz-GaLerie-BramfeLd;
APCOA;1490;;CAR;Schenefeld, Stadtzentrum Schenefeld Tiefgarage;;Kiebitzweg 2, 22869 Schenefeld;UNDERGROUND;;53.602981;9.836261;10;;;"Mo-Fr 07:00-21:30; Sa 07:00-21:30";;https://www.apcoa.de/parken/SchenefeLd/Stadtzentrum-SchenefeLd-Tiefgarage;https://apcoatx.blob.core.windows.net/mdm/dbfcb2a8-2d40-4f8d-a94a-f9a10ab7f1fd
APCOA;14887;;CAR;Schönefeld, Berlin Airport P52 BER;;Flughafen 1, 12529 Schönefeld;OFF_STREET_PARKING_GROUND;;52.389613;13.518211;9;;;24/7;;https://www.apcoa.de/parken/SchoenefeLd/FLughafen-BerLin-P52-BER;
APCOA;1487;;CAR;Hamburg, BUCERIUS-Passage;;Alter Wall 20-22, 20457 Hamburg;UNDERGROUND;;53.550677;9.990692;8;;;24/7;;https://www.apcoa.de/parken/Hamburg/BUCERIUS-Passage;
APCOA;14861;;CAR;Munich, Macherei;;Levelingstraße 2, 81673 Munich;CAR_PARK;;48.131113;11.624099;30;;;24/7;;https://www.apcoa.de/parken/Muenchen/Macherei;
APCOA;1483;;CAR;Hamburg, Facharztklinik;;Martinistraße 72, 20251 Hamburg;UNDERGROUND;;53.590448;9.973365;6;;;24/7;;https://www.apcoa.de/parken/Hamburg/FacharztkLinik;
APCOA;1479;;CAR;Hamburg, Marie-Jonas-Platz;;Kümmellstr. 4-8, 20249 Hamburg;UNDERGROUND;;53.590531;9.985145;9;;;24/7;;https://www.apcoa.de/parken/Hamburg/Marie-Jonas-PLatz;
APCOA;1475;;CAR;Hamburg, Blankenese P1;;Sülldorfer Kirchenweg 2b, 22587 Hamburg;UNDERGROUND;;53.564122;9.812446;2;;;24/7;;https://www.apcoa.de/parken/Hamburg/BLankenese-P1;
APCOA;1473;;CAR;Hamburg, Altona Bahnhof;;Scheel-Plessen-Straße 19, 22765 Hamburg;CAR_PARK;;53.553267;9.934135;16;;;24/7;;https://www.apcoa.de/parken/Hamburg/ALtona-Bahnhof;
APCOA;1470;;CAR;Hamburg, Gänsemarkt (Messe - Ost);;Dammtorwall 5/7, 20354 Hamburg;CAR_PARK;;53.557578;9.986843;20;;;24/7;;https://www.apcoa.de/parken/Hamburg/Gaensemarkt-(Messe-Ost);
APCOA;14697;;CAR;Köln, Klapperhof;;Im Klapperhof 13, 50670 Cologne;UNDERGROUND;;50.941776;6.944016;4;;;24/7;;https://www.apcoa.de/parken/KoeLn/KLapperhof;https://apcoatx.blob.core.windows.net/mdm/c8271d6c-a706-4bcb-b7d1-2b362693aad0
APCOA;14636;;CAR;Schönefeld, Berlin Airport P54 BER;;Flughafen 1, 12529 Schönefeld;CAR_PARK;;52.390249;13.518965;6;;;24/7;;https://www.apcoa.de/parken/SchoenefeLd/FLughafen-BerLin-P54-BER;
APCOA;14620;;CAR;Schönefeld, Berlin Airport P2 BER;;Melli-Beese-Ring, 12529 Schönefeld;CAR_PARK;;52.362287;13.511293;25;;;24/7;;https://www.apcoa.de/parken/SchoenefeLd/FLughafen-BerLin-P2-BER;
APCOA;14619;;CAR;Schönefeld, Berlin Airport P1 BER;;Melli-Beese-Ring, 12529 Schönefeld;CAR_PARK;;52.36249;13.510289;81;;;24/7;;https://www.apcoa.de/parken/SchoenefeLd/FLughafen-BerLin-P1-BER;
APCOA;14617;;CAR;Bonn, City Garage Bonn;;Poststraße 24-27, 53113 Bonn;UNDERGROUND;;50.73568;7.096651;3;;;"Mo 07:00-01:00; Tu 07:00-01:00; We 07:00-01:00; Th 07:00-01:00; Fr 07:00-02:30; Sa 07:00-02:30; Su 09:00-01:00";;https://www.apcoa.de/parken/Bonn/City-Garage-Bonn;
Verband Region Stuttgart;1455;;CAR;Gäufelden Bahnhofstr. Nord;-;;OFF_STREET_PARKING_GROUND;;48.560049;8.850013;2;;;;;;
Verband Region Stuttgart;1452;;CAR;Kirchberg;-;;OFF_STREET_PARKING_GROUND;;48.939138;9.330004;2;;;;;;
Verband Region Stuttgart;1441;;CAR;Walheim Villastr. Mitte;-;;OFF_STREET_PARKING_GROUND;;49.010407;9.151961;1;;;;;;
Verband Region Stuttgart;1438;;CAR;Besigheim;Stadt Besigheim;;OFF_STREET_PARKING_GROUND;;48.998692;9.136164;1;;;;;;
APCOA;1437;;CAR;Hamburg, Harburg Arcaden;;Lüneburger Straße 39  (Parkhauseinfahrt über Harburger Ring 25), 21073 Hamburg;CAR_PARK;;53.460542;9.981059;12;;;"Mo-Fr 07:00-20:30; Sa 07:00-20:30";;https://www.apcoa.de/parken/Hamburg/Harburg-Arcaden;
Verband Region Stuttgart;1430;;CAR;Ebersbach Wilhelmstr. West;Stadt Ebersbach;;OFF_STREET_PARKING_GROUND;;48.71571;9.526866;1;;;;;;
APCOA;1423;;CAR;Hamburg, MADISON (Herrengraben);;Schaarsteinweg 6, 20459 Hamburg;UNDERGROUND;;53.546304;9.979983;2;;;24/7;;https://www.apcoa.de/parken/Hamburg/MADISOn-(Herrengraben);
APCOA;1419;;CAR;Hamburg, Berliner Tor;;Berliner Tor 3a, 20099 Hamburg;UNDERGROUND;;53.556614;10.021482;12;;;24/7;;https://www.apcoa.de/parken/Hamburg/BerLiner-Tor;
APCOA;14133;;CAR;Leipzig, Burgplatz 5;;Burgplatz 5, 04109 Leipzig;UNDERGROUND;;51.337768;12.374736;3;;;24/7;;https://www.apcoa.de/parken/Leipzig/BurgpLatz-5;
APCOA;1413;;CAR;Hamburg, CIM Falkenried;;Falkenried 88, 20251 Hamburg;UNDERGROUND;;53.585616;9.971449;4;;;24/7;;https://www.apcoa.de/parken/Hamburg/CIM-FaLkenried;https://apcoatx.blob.core.windows.net/mdm/e9fe7fea-844c-45eb-8150-a671dc6dc997
APCOA;1409;;CAR;Hamburg, Elbphilharmonie;;Platz der Deutschen Einheit 1, 20457 Hamburg;CAR_PARK;;53.541301;9.98502;23;;;24/7;;https://www.apcoa.de/parken/Hamburg/ELbphiLharmonie;https://apcoatx.blob.core.windows.net/mdm/4a53ee27-7863-47e9-9ce4-2877682928a9
APCOA;1407;;CAR;Hamburg, Stadthöfe (Bleichenhof);;Große Bleichen 35, 20354 Hamburg;CAR_PARK;;53.551994;9.986654;2;;;24/7;;https://www.apcoa.de/parken/Hamburg/Stadthoefe-(BLeichenhof);https://apcoatx.blob.core.windows.net/mdm/a73fee2a-0f75-4c0b-b51b-71b04cb675d7
APCOA;1406;;CAR;Hamburg, Universitätsklinikum Eppendorf;;Martinistr. 52, 20251 Hamburg;UNDERGROUND;;53.589934;9.974522;16;;;24/7;;https://www.apcoa.de/parken/Hamburg/UniversitaetskLinikum-Eppendorf;
APCOA;1404;;CAR;Hamburg, Nomis Quartier;;Simon-von-Utrecht-Str. 63, 20359 Hamburg;UNDERGROUND;;53.55101;9.96621;12;;;24/7;;https://www.apcoa.de/parken/Hamburg/nomis-Quartier;
APCOA;14013;;CAR;Düsseldorf, KII / Schauspielhaus;;Gustaf-Gründgens-Platz (Zufahrt via Kö-Bogen Tunnel), 40211 Dusseldorf;UNDERGROUND;;51.229201;6.780968;23;;;24/7;;https://www.apcoa.de/parken/DuesseLdorf/KII-SchauspieLhaus;
APCOA;1400;;CAR;Hamburg, Neue Flora;;Alsenstraße 2a, 22769 Hamburg;UNDERGROUND;;53.56294;9.949601;10;;;"Mo-Fr 06:00-00:00; Sa 06:00-00:00; Su 06:00-00:00";;https://www.apcoa.de/parken/Hamburg/neue-FLora;
Stadt Ellwangen;14;;CAR;P14 Parkhaus Tegut;Nexobility GmbH;Bahnhofstraße 21, 73479 Ellwangen;CAR_PARK;;48.966217;10.129907;2;;WAHR;;;https://www.betterpark.de;
APCOA;1399;;CAR;Hamburg, EKZ Nedderfeld;;Nedderfeld 70, 22528 Hamburg;CAR_PARK;;53.601565;9.97521;17;;;24/7;;https://www.apcoa.de/parken/Hamburg/EKZ-nedderfeLd;
APCOA;1398;;CAR;Hamburg, Hotel Marriott;;ABC-Straße 52, 20354 Hamburg;UNDERGROUND;;53.554877;9.986626;5;;;24/7;;https://www.apcoa.de/parken/Hamburg/HoteL-Marriott;
APCOA;1397;;CAR;Hamburg, Hanseviertel;;Hohe Bleichen 22, 20354 Hamburg;CAR_PARK;;53.55362;9.987482;7;;;"Mo-Fr 07:00-02:00; Sa 07:00-02:00; Su 09:00-02:00";;https://www.apcoa.de/parken/Hamburg/HansevierteL;https://apcoatx.blob.core.windows.net/mdm/18ff0e32-c1e9-4eb5-9a9e-5539a7ea30af
Verband Region Stuttgart;1392;;CAR;Lorch Wilhelmstr.;-;;OFF_STREET_PARKING_GROUND;;48.797955;9.697296;2;;;;;;
Verband Region Stuttgart;1389;;CAR;Lorch Poststr.;-;;OFF_STREET_PARKING_GROUND;;48.79753;9.697366;2;;;;;;
APCOA;13887;;CAR;Pirna, Altstadt;;Grohmannstraße 1, 01796 Pirna;CAR_PARK;;50.962885;13.938342;8;;;24/7;;https://www.apcoa.de/parken/Pirna/ALtstadt;
APCOA;13885;;CAR;Pirna, Stadtmitte;;Robert-Koch-Straße/ Ecke Königsteiner Straße 25, 01796 Pirna;CAR_PARK;;50.958286;13.93739;10;;;"Mo-Fr 04:30-20:00; Sa 04:30-20:00; Su 04:30-20:00";;https://www.apcoa.de/parken/Pirna/Stadtmitte;
Verband Region Stuttgart;1382;;CAR;Eislingen Mühlbachstr.;-;;OFF_STREET_PARKING_GROUND;;48.696619;9.703641;3;;;;;;
Verband Region Stuttgart;1370;;CAR;Murrhardt Fichtestr.;-;;OFF_STREET_PARKING_GROUND;;48.982782;9.578728;2;;;;;;
Verband Region Stuttgart;1368;;CAR;Murrhardt Bahnhofstr.;Stadtwerke Murrhardt;;OFF_STREET_PARKING_GROUND;;48.983095;9.575727;1;;;;;;
Verband Region Stuttgart;1362;;CAR;Sulzbach Talstr.;Stadt Sulzbach an der Murr;;OFF_STREET_PARKING_GROUND;;48.999622;9.499595;2;;;;;;
Verband Region Stuttgart;1359;;CAR;Oppenweiler Bahnhofsplatz Süd;-;;OFF_STREET_PARKING_GROUND;;48.98157;9.462545;2;;;;;;
Verband Region Stuttgart;1356;;CAR;Fornsbach;Stadtwerke Murrhardt;;OFF_STREET_PARKING_GROUND;;48.975269;9.643176;3;;;;;;
Verband Region Stuttgart;1348;;CAR;Asperg Alleenstr.;-;;OFF_STREET_PARKING_GROUND;;48.905798;9.147503;2;;;;;;
